CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,ZIP
48201342900,Texas,Harris County,1,0,1,0,0,77505
48201342900,Texas,Harris County,1,0,1,0,0,77536
48201342900,Texas,Harris County,1,0,1,0,0,77571
48201343000,Texas,Harris County,1,0,0,0,0,77505
48201343000,Texas,Harris County,1,0,0,0,0,77571
48201343100,Texas,Harris County,1,0,0,0,0,77571
48201343200,Texas,Harris County,1,0,0,0,0,77571
48201343301,Texas,Harris County,1,0,0,0,0,77571
48201343302,Texas,Harris County,1,0,0,0,0,77571
48201343600,Texas,Harris County,1,1,1,1,1,77536
48201343600,Texas,Harris County,1,1,1,1,1,77571
48201343700,Texas,Harris County,1,0,0,0,0,77507
48201343700,Texas,Harris County,1,0,0,0,0,77571
48201343700,Texas,Harris County,1,0,0,0,0,77572
48201350100,Texas,Harris County,1,0,0,0,0,77075
48201350100,Texas,Harris County,1,0,0,0,0,77089
48201350100,Texas,Harris County,1,0,0,0,0,77546
48201350100,Texas,Harris County,1,0,0,0,0,77581
48201350200,Texas,Harris County,1,0,0,0,0,77075
48201350200,Texas,Harris County,1,0,0,0,0,77089
48201350300,Texas,Harris County,1,0,0,0,0,77089
48201350400,Texas,Harris County,1,0,0,0,0,77034
48201350400,Texas,Harris County,1,0,0,0,0,77089
48201350500,Texas,Harris County,1,1,1,1,0,77034
48201350500,Texas,Harris County,1,1,1,1,0,77089
48201350500,Texas,Harris County,1,1,1,1,0,77546
48201350601,Texas,Harris County,1,0,0,0,0,77546
48201350602,Texas,Harris County,1,0,0,0,0,77546
48201350700,Texas,Harris County,1,0,0,0,0,77546
48201350801,Texas,Harris County,1,0,0,0,0,77546
48201350801,Texas,Harris County,1,0,0,0,0,77598
48201350802,Texas,Harris County,1,0,0,0,0,77546
48201350802,Texas,Harris County,1,0,0,0,0,77598
48201410100,Texas,Harris County,1,0,1,0,0,77002
48201410100,Texas,Harris County,1,0,1,0,0,77006
48201410100,Texas,Harris County,1,0,1,0,0,77019
48201410200,Texas,Harris County,1,0,0,0,0,77006
48201410200,Texas,Harris County,1,0,0,0,0,77019
48201410300,Texas,Harris County,1,0,0,0,0,77019
48201410300,Texas,Harris County,1,0,0,0,0,77219
48201410401,Texas,Harris County,1,0,0,0,0,77006
48201410401,Texas,Harris County,1,0,0,0,0,77019
48201410401,Texas,Harris County,1,0,0,0,0,77098
48201410402,Texas,Harris County,1,0,0,0,0,77006
48201410402,Texas,Harris County,1,0,0,0,0,77019
48201410500,Texas,Harris County,1,0,0,0,0,77002
48201410500,Texas,Harris County,1,0,0,0,0,77006
48201410500,Texas,Harris County,1,0,0,0,0,77019
48201410600,Texas,Harris County,1,0,0,0,0,77002
48201410600,Texas,Harris County,1,0,0,0,0,77006
48201410701,Texas,Harris County,1,0,0,0,0,77006
48201410702,Texas,Harris County,1,0,0,0,0,77002
48201410702,Texas,Harris County,1,0,0,0,0,77006
48201410800,Texas,Harris County,1,0,0,0,0,77006
48201410800,Texas,Harris County,1,0,0,0,0,77098
48201410900,Texas,Harris County,1,0,0,0,0,77006
48201410900,Texas,Harris County,1,0,0,0,0,77098
48201410900,Texas,Harris County,1,0,0,0,0,77266
48201411000,Texas,Harris County,1,0,0,0,0,77098
48201411000,Texas,Harris County,1,0,0,0,0,77254
48201411100,Texas,Harris County,1,0,0,0,0,77019
48201411100,Texas,Harris County,1,0,0,0,0,77098
48201411200,Texas,Harris County,1,0,0,0,0,77019
48201411200,Texas,Harris County,1,0,0,0,0,77027
48201411300,Texas,Harris County,1,0,0,0,0,77027
48201411400,Texas,Harris County,1,0,0,0,0,77019
48201411400,Texas,Harris County,1,0,0,0,0,77027
48201411400,Texas,Harris County,1,0,0,0,0,77098
48201411501,Texas,Harris County,1,0,0,0,0,77027
48201411501,Texas,Harris County,1,0,0,0,0,77046
48201411501,Texas,Harris County,1,0,0,0,0,77227
48201411501,Texas,Harris County,1,0,0,0,0,77256
48201411502,Texas,Harris County,1,0,0,0,0,77027
48201411502,Texas,Harris County,1,0,0,0,0,77046
48201411502,Texas,Harris County,1,0,0,0,0,77098
48201411600,Texas,Harris County,1,0,0,0,0,77027
48201411700,Texas,Harris County,1,0,0,0,0,77027
48201411700,Texas,Harris County,1,0,0,0,0,77081
48201411700,Texas,Harris County,1,0,0,0,0,77401
48201411800,Texas,Harris County,1,0,0,0,0,77005
48201411800,Texas,Harris County,1,0,0,0,0,77027
48201411800,Texas,Harris County,1,0,0,0,0,77098
48201411800,Texas,Harris County,1,0,0,0,0,77265
48201411800,Texas,Harris County,1,0,0,0,0,77277
48201411900,Texas,Harris County,1,0,0,0,0,77002
48201411900,Texas,Harris County,1,0,0,0,0,77004
48201411900,Texas,Harris County,1,0,0,0,0,77005
48201411900,Texas,Harris County,1,0,0,0,0,77006
48201411900,Texas,Harris County,1,0,0,0,0,77098
48201412000,Texas,Harris County,1,0,0,0,0,77005
48201412100,Texas,Harris County,1,0,0,0,0,77005
48201412200,Texas,Harris County,1,0,0,0,0,77005
48201412200,Texas,Harris County,1,0,0,0,0,77030
48201412300,Texas,Harris County,1,0,0,0,0,77005
48201412300,Texas,Harris County,1,0,0,0,0,77025
48201412400,Texas,Harris County,1,0,0,0,0,77005
48201412400,Texas,Harris County,1,0,0,0,0,77025
48201412500,Texas,Harris County,1,0,0,0,0,77005
48201412500,Texas,Harris County,1,0,0,0,0,77025
48201412600,Texas,Harris County,1,0,0,0,0,77005
48201412600,Texas,Harris County,1,0,0,0,0,77025
48201412700,Texas,Harris County,1,0,0,0,0,77401
48201412800,Texas,Harris County,1,0,0,0,0,77401
48201412900,Texas,Harris County,1,0,0,0,0,77025
48201412900,Texas,Harris County,1,0,0,0,0,77096
48201413000,Texas,Harris County,1,0,0,0,0,77025
48201413100,Texas,Harris County,1,0,0,0,0,77025
48201413201,Texas,Harris County,1,0,0,0,0,77025
48201413202,Texas,Harris County,1,0,0,0,0,77025
48201413202,Texas,Harris County,1,0,0,0,0,77030
48201413300,Texas,Harris County,1,0,0,0,0,77025
48201413300,Texas,Harris County,1,0,0,0,0,77030
48201413300,Texas,Harris County,1,0,0,0,0,77225
48201420100,Texas,Harris County,1,0,1,0,1,77025
48201420200,Texas,Harris County,1,0,0,0,0,77025
48201420300,Texas,Harris County,1,0,0,0,0,77035
48201420300,Texas,Harris County,1,0,0,0,0,77096
48201420400,Texas,Harris County,1,0,0,0,0,77035
48201420500,Texas,Harris County,1,1,1,1,0,77035
48201420500,Texas,Harris County,1,1,1,1,0,77231
48201420500,Texas,Harris County,1,1,1,1,0,77235
48201420600,Texas,Harris County,1,0,0,0,0,77035
48201420700,Texas,Harris County,1,0,0,0,0,77035
48201420700,Texas,Harris County,1,0,0,0,0,77096
48201420800,Texas,Harris County,1,0,0,0,0,77096
48201420900,Texas,Harris County,1,0,0,0,0,77401
48201421000,Texas,Harris County,1,0,0,0,0,77401
48201421000,Texas,Harris County,1,0,0,0,0,77402
48201421101,Texas,Harris County,1,0,0,0,0,77056
48201421101,Texas,Harris County,1,0,0,0,0,77081
48201421101,Texas,Harris County,1,0,0,0,0,77401
48201421102,Texas,Harris County,1,0,0,0,0,77057
48201421102,Texas,Harris County,1,0,0,0,0,77081
48201421201,Texas,Harris County,1,0,0,0,0,77057
48201421201,Texas,Harris County,1,0,0,0,0,77074
48201421201,Texas,Harris County,1,0,0,0,0,77081
48201421202,Texas,Harris County,1,0,0,0,0,77074
48201421202,Texas,Harris County,1,0,0,0,0,77081
48201421300,Texas,Harris County,1,0,1,0,0,77074
48201421300,Texas,Harris County,1,0,1,0,0,77081
48201421300,Texas,Harris County,1,0,1,0,0,77236
48201421300,Texas,Harris County,1,0,1,0,0,77274
48201421401,Texas,Harris County,1,0,0,0,0,77081
48201421402,Texas,Harris County,1,0,0,0,0,77081
48201421403,Texas,Harris County,1,0,0,0,0,77081
48201421500,Texas,Harris County,1,0,0,0,0,77081
48201421600,Texas,Harris County,1,0,0,0,0,77081
48201421600,Texas,Harris County,1,0,0,0,0,77401
48201421700,Texas,Harris County,1,0,0,0,0,77081
48201421700,Texas,Harris County,1,0,0,0,0,77096
48201421800,Texas,Harris County,1,0,0,0,0,77096
48201421900,Texas,Harris County,1,0,0,0,0,77096
48201422000,Texas,Harris County,1,0,0,0,0,77035
48201422000,Texas,Harris County,1,0,0,0,0,77096
48201422100,Texas,Harris County,1,0,0,0,0,77035
48201422200,Texas,Harris County,1,0,1,0,1,77035
48201422301,Texas,Harris County,1,0,1,0,1,77035
48201422302,Texas,Harris County,1,0,0,0,0,77035
48201422401,Texas,Harris County,1,0,1,0,0,77035
48201422401,Texas,Harris County,1,0,1,0,0,77096
48201422402,Texas,Harris County,1,0,1,0,1,77035
48201422402,Texas,Harris County,1,0,1,0,1,77096
48201422500,Texas,Harris County,1,0,0,0,0,77074
48201422500,Texas,Harris County,1,0,0,0,0,77096
48201422600,Texas,Harris County,1,0,0,0,0,77074
48201422600,Texas,Harris County,1,0,0,0,0,77081
48201422600,Texas,Harris County,1,0,0,0,0,77096
48201422701,Texas,Harris County,1,0,1,0,0,77074
48201422701,Texas,Harris County,1,0,1,0,0,77081
48201422702,Texas,Harris County,1,0,0,0,0,77074
48201422800,Texas,Harris County,1,0,1,0,0,77074
48201422900,Texas,Harris County,1,0,1,0,1,77074
48201423000,Texas,Harris County,1,0,1,0,0,77071
48201423000,Texas,Harris County,1,0,1,0,0,77074
48201423100,Texas,Harris County,1,0,1,0,0,77031
48201423100,Texas,Harris County,1,0,1,0,0,77074
48201423201,Texas,Harris County,1,0,0,0,0,77031
48201423202,Texas,Harris County,1,0,1,0,0,77031
48201423202,Texas,Harris County,1,0,1,0,0,77071
48201423202,Texas,Harris County,1,0,1,0,0,77074
48201423202,Texas,Harris County,1,0,1,0,0,77271
48201423301,Texas,Harris County,1,0,0,0,0,77071
48201423301,Texas,Harris County,1,0,0,0,0,77074
48201423301,Texas,Harris County,1,0,0,0,0,77096
48201423302,Texas,Harris County,1,0,1,0,0,77071
48201423302,Texas,Harris County,1,0,1,0,0,77096
48201423401,Texas,Harris County,1,0,1,0,0,77035
48201423401,Texas,Harris County,1,0,1,0,0,77071
48201423402,Texas,Harris County,1,0,1,0,0,77031
48201423402,Texas,Harris County,1,0,1,0,0,77071
48201423500,Texas,Harris County,1,0,0,0,0,77031
48201423500,Texas,Harris County,1,0,0,0,0,77071
48201423600,Texas,Harris County,1,1,1,1,1,77035
48201423600,Texas,Harris County,1,1,1,1,1,77071
48201430100,Texas,Harris County,1,0,0,0,0,77024
48201430200,Texas,Harris County,1,0,0,0,0,77024
48201430300,Texas,Harris County,1,0,0,0,0,77024
48201430300,Texas,Harris County,1,0,0,0,0,77063
48201430400,Texas,Harris County,1,0,0,0,0,77024
48201430400,Texas,Harris County,1,0,0,0,0,77063
48201430500,Texas,Harris County,1,0,0,0,0,77024
48201430600,Texas,Harris County,1,0,0,0,0,77024
48201430600,Texas,Harris County,1,0,0,0,0,77057
48201430700,Texas,Harris County,1,0,0,0,0,77024
48201430800,Texas,Harris County,1,0,0,0,0,77024
48201430800,Texas,Harris County,1,0,0,0,0,77224
48201430800,Texas,Harris County,1,0,0,0,0,77279
48201430900,Texas,Harris County,1,0,0,0,0,77024
48201431000,Texas,Harris County,1,0,0,0,0,77042
48201431000,Texas,Harris County,1,0,0,0,0,77063
48201431101,Texas,Harris County,1,0,0,0,0,77063
48201431102,Texas,Harris County,1,0,1,0,0,77063
48201431201,Texas,Harris County,1,0,0,0,0,77063
48201431202,Texas,Harris County,1,0,0,0,0,77057
48201431202,Texas,Harris County,1,0,0,0,0,77063
48201431301,Texas,Harris County,1,0,0,0,0,77057
48201431302,Texas,Harris County,1,0,0,0,0,77057
48201431401,Texas,Harris County,1,0,0,0,0,77057
48201431402,Texas,Harris County,1,0,0,0,0,77056
48201431402,Texas,Harris County,1,0,0,0,0,77057
48201431501,Texas,Harris County,1,0,0,0,0,77056
48201431501,Texas,Harris County,1,0,0,0,0,77057
48201431502,Texas,Harris County,1,0,0,0,0,77057
48201431600,Texas,Harris County,1,0,0,0,0,77056
48201431600,Texas,Harris County,1,0,0,0,0,77057
48201431700,Texas,Harris County,1,0,0,0,0,77056
48201431801,Texas,Harris County,1,0,0,0,0,77056
48201431802,Texas,Harris County,1,0,0,0,0,77027
48201431802,Texas,Harris County,1,0,0,0,0,77056
48201431900,Texas,Harris County,1,0,0,0,0,77027
48201431900,Texas,Harris County,1,0,0,0,0,77056
48201432001,Texas,Harris County,1,0,0,0,0,77056
48201432001,Texas,Harris County,1,0,0,0,0,77057
48201432002,Texas,Harris County,1,0,1,0,0,77057
48201432002,Texas,Harris County,1,0,1,0,0,77237
48201432002,Texas,Harris County,1,0,1,0,0,77257
48201432100,Texas,Harris County,1,0,0,0,0,77057
48201432100,Texas,Harris County,1,0,0,0,0,77063
48201432100,Texas,Harris County,1,0,0,0,0,77263
48201432200,Texas,Harris County,1,0,1,0,0,77063
48201432300,Texas,Harris County,1,0,1,0,1,77042
48201432300,Texas,Harris County,1,0,1,0,1,77063
48201432400,Texas,Harris County,1,0,1,0,1,77042
48201432400,Texas,Harris County,1,0,1,0,1,77063
48201432400,Texas,Harris County,1,0,1,0,1,77215
48201432500,Texas,Harris County,1,0,1,0,0,77063
48201432600,Texas,Harris County,1,0,0,0,0,77057
48201432600,Texas,Harris County,1,0,0,0,0,77063
48201432701,Texas,Harris County,1,0,0,0,0,77057
48201432702,Texas,Harris County,1,0,0,0,0,77056
48201432702,Texas,Harris County,1,0,0,0,0,77057
48201432801,Texas,Harris County,1,0,0,0,0,77036
48201432801,Texas,Harris County,1,0,0,0,0,77074
48201432802,Texas,Harris County,1,0,0,0,0,77036
48201432802,Texas,Harris County,1,0,0,0,0,77074
48201432901,Texas,Harris County,1,0,0,0,0,77036
48201432902,Texas,Harris County,1,0,0,0,0,77036
48201433001,Texas,Harris County,1,0,1,0,1,77036
48201433001,Texas,Harris County,1,0,1,0,1,77072
48201433002,Texas,Harris County,1,0,0,0,0,77036
48201433003,Texas,Harris County,1,0,0,0,0,77036
48201433003,Texas,Harris County,1,0,0,0,0,77072
48201433100,Texas,Harris County,1,0,1,0,0,77036
48201433100,Texas,Harris County,1,0,1,0,0,77072
48201433201,Texas,Harris County,1,0,1,0,0,77036
48201433202,Texas,Harris County,1,0,0,0,0,77036
48201433300,Texas,Harris County,1,0,0,0,0,77036
48201433300,Texas,Harris County,1,0,0,0,0,77074
48201433400,Texas,Harris County,1,0,0,0,0,77036
48201433400,Texas,Harris County,1,0,0,0,0,77074
48201433501,Texas,Harris County,1,0,0,0,0,77036
48201433501,Texas,Harris County,1,0,0,0,0,77072
48201433501,Texas,Harris County,1,0,0,0,0,77074
48201433502,Texas,Harris County,1,0,0,0,0,77036
48201433502,Texas,Harris County,1,0,0,0,0,77099
48201433600,Texas,Harris County,1,0,1,0,0,77036
48201433600,Texas,Harris County,1,0,1,0,0,77074
48201433600,Texas,Harris County,1,0,1,0,0,77099
48201440100,Texas,Harris County,1,1,1,1,1,77031
48201440100,Texas,Harris County,1,1,1,1,1,77071
48201440100,Texas,Harris County,1,1,1,1,1,77074
48201440100,Texas,Harris County,1,1,1,1,1,77477
48201440100,Texas,Harris County,1,1,1,1,1,77489
48201450100,Texas,Harris County,1,0,0,0,0,77024
48201450100,Texas,Harris County,1,0,0,0,0,77079
48201450200,Texas,Harris County,1,0,0,0,0,77079
48201450300,Texas,Harris County,1,0,1,0,0,77079
48201450400,Texas,Harris County,1,0,1,0,0,77079
48201450500,Texas,Harris County,1,0,0,0,0,77077
48201450500,Texas,Harris County,1,0,0,0,0,77079
48201450500,Texas,Harris County,1,0,0,0,0,77094
48201450600,Texas,Harris County,1,0,0,0,0,77079
48201450700,Texas,Harris County,1,0,0,0,0,77024
48201450700,Texas,Harris County,1,0,0,0,0,77079
48201450801,Texas,Harris County,1,0,0,0,0,77042
48201450802,Texas,Harris County,1,0,1,0,0,77042
48201450900,Texas,Harris County,1,0,0,0,0,77042
48201451001,Texas,Harris County,1,0,0,0,0,77042
48201451001,Texas,Harris County,1,0,0,0,0,77077
48201451002,Texas,Harris County,1,0,1,0,0,77077
48201451100,Texas,Harris County,1,0,1,0,0,77042
48201451100,Texas,Harris County,1,0,1,0,0,77077
48201451200,Texas,Harris County,1,0,0,0,0,77077
48201451300,Texas,Harris County,1,0,0,0,0,77077
48201451401,Texas,Harris County,1,0,0,0,0,77077
48201451402,Texas,Harris County,1,0,0,0,0,77077
48201451402,Texas,Harris County,1,0,0,0,0,77244
48201451402,Texas,Harris County,1,0,0,0,0,77282
48201451403,Texas,Harris County,1,0,0,0,0,77077
48201451500,Texas,Harris County,1,0,0,0,0,77077
48201451601,Texas,Harris County,1,0,0,0,0,77077
48201451602,Texas,Harris County,1,0,0,0,0,77077
48201451700,Texas,Harris County,1,0,0,0,0,77077
48201451700,Texas,Harris County,1,0,0,0,0,77082
48201451800,Texas,Harris County,1,0,0,0,0,77082
48201451901,Texas,Harris County,1,1,1,1,1,77082
48201451902,Texas,Harris County,1,0,0,0,0,77082
48201452000,Texas,Harris County,1,0,0,0,0,77077
48201452000,Texas,Harris County,1,0,0,0,0,77082
48201452100,Texas,Harris County,1,0,1,0,1,77042
48201452100,Texas,Harris County,1,0,1,0,1,77077
48201452100,Texas,Harris County,1,0,1,0,1,77082
48201452201,Texas,Harris County,1,0,1,0,0,77042
48201452201,Texas,Harris County,1,0,1,0,0,77242
48201452202,Texas,Harris County,1,0,1,0,1,77042
48201452202,Texas,Harris County,1,0,1,0,1,77082
48201452300,Texas,Harris County,1,0,0,0,0,77072
48201452400,Texas,Harris County,1,0,1,0,0,77072
48201452400,Texas,Harris County,1,0,1,0,0,77082
48201452500,Texas,Harris County,1,0,1,0,0,77072
48201452500,Texas,Harris County,1,0,1,0,0,77082
48201452600,Texas,Harris County,1,0,1,0,1,77082
48201452600,Texas,Harris County,1,0,1,0,1,77083
48201452700,Texas,Harris County,1,0,1,0,1,77083
48201452801,Texas,Harris County,1,0,1,0,0,77072
48201452801,Texas,Harris County,1,0,1,0,0,77083
48201452802,Texas,Harris County,1,0,1,0,0,77072
48201452900,Texas,Harris County,1,0,1,0,0,77072
48201453000,Texas,Harris County,1,0,0,0,0,77072
48201453100,Texas,Harris County,1,0,1,0,0,77072
48201453200,Texas,Harris County,1,0,0,0,0,77072
48201453200,Texas,Harris County,1,0,0,0,0,77099
48201453300,Texas,Harris County,1,0,1,0,0,77031
48201453300,Texas,Harris County,1,0,1,0,0,77074
48201453300,Texas,Harris County,1,0,1,0,0,77099
48201453401,Texas,Harris County,1,0,0,0,0,77031
48201453401,Texas,Harris County,1,0,0,0,0,77099
48201453401,Texas,Harris County,1,0,0,0,0,77477
48201453402,Texas,Harris County,1,0,1,0,0,77099
48201453403,Texas,Harris County,1,0,1,0,0,77099
48201453501,Texas,Harris County,1,0,1,0,0,77099
48201453501,Texas,Harris County,1,0,1,0,0,77477
48201453502,Texas,Harris County,1,0,1,0,0,77099
48201453601,Texas,Harris County,1,0,1,0,0,77072
48201453601,Texas,Harris County,1,0,1,0,0,77099
48201453602,Texas,Harris County,1,0,1,0,0,77072
48201453602,Texas,Harris County,1,0,1,0,0,77099
48201453602,Texas,Harris County,1,0,1,0,0,77272
48201453602,Texas,Harris County,1,0,1,0,0,77411
48201453700,Texas,Harris County,1,0,1,0,0,77072
48201453700,Texas,Harris County,1,0,1,0,0,77083
48201453700,Texas,Harris County,1,0,1,0,0,77099
48201453800,Texas,Harris County,1,0,1,0,0,77083
48201453800,Texas,Harris County,1,0,1,0,0,77099
48201453900,Texas,Harris County,1,0,1,0,0,77083
48201454000,Texas,Harris County,1,0,0,0,0,77083
48201454100,Texas,Harris County,1,0,0,0,0,77082
48201454100,Texas,Harris County,1,0,0,0,0,77083
48201454200,Texas,Harris County,1,0,0,0,0,77083
48201454301,Texas,Harris County,1,0,1,0,1,77082
48201454302,Texas,Harris County,1,0,1,0,0,77082
48201454400,Texas,Harris County,0,0,0,0,0,77077
48201454400,Texas,Harris County,0,0,0,0,0,77079
48201454400,Texas,Harris County,0,0,0,0,0,77082
48201454400,Texas,Harris County,0,0,0,0,0,77094
48201454501,Texas,Harris County,1,0,0,0,0,77084
48201454501,Texas,Harris County,1,0,0,0,0,77094
48201454501,Texas,Harris County,1,0,0,0,0,77450
48201454502,Texas,Harris County,1,0,0,0,0,77450
48201454600,Texas,Harris County,1,0,0,0,0,77450
48201454700,Texas,Harris County,1,0,0,0,0,77450
48201454800,Texas,Harris County,1,0,0,0,0,77450
48201454900,Texas,Harris County,1,0,0,0,0,77450
48201455000,Texas,Harris County,1,0,0,0,0,77450
48201455000,Texas,Harris County,1,0,0,0,0,77494
48201455101,Texas,Harris County,1,0,0,0,0,77450
48201455102,Texas,Harris County,1,0,0,0,0,77450
48201455102,Texas,Harris County,1,0,0,0,0,77494
48201455200,Texas,Harris County,1,0,0,0,0,77450
48201455200,Texas,Harris County,1,0,0,0,0,77494
48201455300,Texas,Harris County,1,0,0,0,0,77494
48201510100,Texas,Harris County,1,0,0,0,0,77002
48201510100,Texas,Harris County,1,0,0,0,0,77007
48201510200,Texas,Harris County,1,0,0,0,0,77007
48201510300,Texas,Harris County,1,0,0,0,0,77002
48201510300,Texas,Harris County,1,0,0,0,0,77007
48201510300,Texas,Harris County,1,0,0,0,0,77008
48201510300,Texas,Harris County,1,0,0,0,0,77009
48201510400,Texas,Harris County,1,0,0,0,0,77007
48201510400,Texas,Harris County,1,0,0,0,0,77008
48201510500,Texas,Harris County,1,0,0,0,0,77007
48201510500,Texas,Harris County,1,0,0,0,0,77008
48201510500,Texas,Harris County,1,0,0,0,0,77270
48201510600,Texas,Harris County,1,0,0,0,0,77007
48201510700,Texas,Harris County,1,0,0,0,0,77007
48201510800,Texas,Harris County,1,0,0,0,0,77007
48201510800,Texas,Harris County,1,0,0,0,0,77024
48201510900,Texas,Harris County,1,0,0,0,0,77007
48201510900,Texas,Harris County,1,0,0,0,0,77008
48201510900,Texas,Harris County,1,0,0,0,0,77024
48201510900,Texas,Harris County,1,0,0,0,0,77055
48201511001,Texas,Harris County,1,0,0,0,0,77008
48201511002,Texas,Harris County,1,0,0,0,0,77008
48201511100,Texas,Harris County,1,0,0,0,0,77008
48201511100,Texas,Harris County,1,0,0,0,0,77248
48201511100,Texas,Harris County,1,0,0,0,0,77270
48201511200,Texas,Harris County,1,0,0,0,0,77008
48201511301,Texas,Harris County,1,0,0,0,0,77008
48201511302,Texas,Harris County,1,0,0,0,0,77008
48201511400,Texas,Harris County,1,0,0,0,0,77008
48201511400,Texas,Harris County,1,0,0,0,0,77009
48201511500,Texas,Harris County,1,0,0,0,0,77008
